timestamp,entity_id,friendly_name,state
2025-09-09T09:30:37.514890,899752953,Temperature,nan
2025-09-09T09:30:37.515971,3577765598,Humidity,nan
2025-09-09T09:30:37.516925,2195749573,Voltage,nan
2025-09-09T09:31:00.715080,2195749573,Voltage,3.4517579078674316
2025-09-09T09:31:02.840503,899752953,Temperature,25.200000762939453
2025-09-09T09:31:02.841813,3577765598,Humidity,56.0
